YEAR,STATIONID,LON,LAT,NUMBER_FISH
2005,6096,-166.6,59,34
2005,6103,-165.9,59,15
2005,6109,-165.3,59,44
2005,6116,-164.6,59,87
2005,6122,-164,59,44
2005,6128,-163.4,59,36
2005,6506,-177.1,59.3,54
2005,6513,-176.4,59.3,24
2005,6519,-175.8,59.3,32
2005,6526,-175.1,59.3,69
2005,6532,-174.5,59.3,27
2005,6539,-173.8,59.3,31
2005,6545,-173.2,59.3,41
2005,6552,-172.5,59.3,11
2005,6559,-171.8,59.3,30
2005,6565,-171.2,59.3,20
2005,6572,-170.5,59.3,20
2005,6578,-169.9,59.3,24
2005,6585,-169.2,59.3,30
2005,6591,-168.6,59.3,22
2005,6605,-167.2,59.3,32
2005,6611,-166.6,59.3,19
2005,6617,-166,59.3,25
2005,6624,-165.3,59.3,17
2005,6631,-164.6,59.3,21
2005,6761,-167.9,59.4,30
2005,6800,-164,59.4,17
2005,7048,-170.6,59.6,27
2005,7061,-169.3,59.6,67
2005,7094,-166,59.6,24
2005,7133,-177.2,59.7,65
2005,7140,-176.5,59.7,19
2005,7146,-175.9,59.7,29
2005,7154,-175.1,59.7,79
2005,7161,-174.4,59.7,30
2005,7167,-173.8,59.7,23
2005,7172,-173.3,59.7,23
2005,7180,-172.5,59.7,31
2005,7186,-171.9,59.7,12
2005,7193,-171.2,59.7,15
2005,7206,-169.9,59.7,44
2005,7219,-168.6,59.7,45
2005,7225,-168,59.7,24
2005,7232,-167.3,59.7,33
2005,7239,-166.6,59.7,42
2005,7481,-171.3,59.9,21
2005,7554,-177.8,60,35
2005,7560,-177.2,60,61
2005,7565,-176.7,60,7
2005,7573,-175.9,60,12
2005,7579,-175.3,60,73
2005,7586,-174.6,60,23
2005,7593,-173.9,60,27
2005,7599,-173.3,60,21
2005,7606,-172.6,60,73
2005,7613,-171.9,60,53
2005,7626,-170.6,60,38
2005,7632,-170,60,43
2005,7639,-169.3,60,83
2005,7646,-168.6,60,36
2005,7652,-168,60,4
2005,7967,-176.1,60.3,25
2005,7974,-175.4,60.3,77
2005,7981,-174.7,60.3,38
2005,7987,-174.1,60.3,18
2005,7994,-173.4,60.3,22
2005,8007,-172.1,60.3,72
2005,8015,-171.3,60.3,24
2005,8021,-170.7,60.3,36
2005,8028,-170,60.3,58
2005,8035,-169.3,60.3,49
2005,8041,-168.7,60.3,15
2005,8048,-168,60.3,7
2005,8055,-167.3,60.3,55
2005,8082,-177.4,60.4,29
2005,8089,-176.7,60.4,42
2005,8379,-172.7,60.6,81
2005,8392,-171.4,60.6,36
2005,8445,-178.2,60.7,64
2005,8451,-177.6,60.7,57
2005,8459,-176.8,60.7,26
2005,8465,-176.2,60.7,28
2005,8473,-175.4,60.7,35
2005,8479,-174.8,60.7,23
2005,8486,-174.1,60.7,20
2005,8492,-173.5,60.7,28
2005,8506,-172.1,60.7,67
2005,8748,-177.6,61,46
2005,8754,-177,61,77
2005,8761,-176.3,61,65
2005,8769,-175.5,61,108
2005,8776,-174.8,61,13
2005,8782,-174.2,61,30
2005,8789,-173.5,61,28
2005,8796,-172.8,61,52
2005,8803,-172.1,61,49
2005,8809,-171.5,61,47
2005,8977,-176.9,61.3,47
2005,8983,-176.3,61.3,73
2005,8990,-175.6,61.3,32
2005,8996,-175,61.3,55
2005,9003,-174.3,61.3,48
2005,9010,-173.6,61.3,44
2005,9219,-176.5,61.7,60
2005,9226,-175.8,61.7,13
2005,9233,-175.1,61.7,36
2005,9239,-174.5,61.7,90
2005,9247,-173.7,61.7,67
2005,9349,-175.8,62,53
2005,9356,-175.1,62,82
2005,9362,-174.5,62,80
2005,9370,-173.7,62,43
2006,108,-165.1,54.7,42
2006,230,-166.9,55,49
2006,236,-166.3,55,29
2006,241,-165.8,55,29
2006,248,-165.1,55,23
2006,310,-164.6,55.1,24
2006,408,-167.6,55.3,43
2006,414,-167,55.3,98
2006,420,-166.4,55.3,51
2006,426,-165.8,55.3,41
2006,432,-165.2,55.3,34
2006,439,-164.5,55.3,6
2006,444,-164,55.3,33
2006,450,-163.4,55.3,34
2006,644,-167,55.6,40
2006,726,-168.2,55.7,69
2006,732,-167.6,55.7,22
2006,744,-166.4,55.7,56
2006,750,-165.8,55.7,40
2006,756,-165.2,55.7,7
2006,762,-164.6,55.7,20
2006,768,-164,55.7,53
2006,774,-163.4,55.7,17
2006,780,-162.8,55.7,32
2006,1057,-168.2,56,73
2006,1063,-167.6,56,21
2006,1069,-167,56,34
2006,1075,-166.4,56,44
2006,1081,-165.8,56,20
2006,1087,-165.2,56,11
2006,1093,-164.6,56,28
2006,1098,-164.1,56,47
2006,1105,-163.4,56,57
2006,1111,-162.8,56,39
2006,1116,-162.3,56,84
2006,1421,-170.7,56.3,34
2006,1427,-170.1,56.3,66
2006,1435,-169.3,56.3,84
2006,1440,-168.8,56.3,45
2006,1446,-168.2,56.3,53
2006,1458,-167,56.3,15
2006,1464,-166.4,56.3,25
2006,1470,-165.8,56.3,1
2006,1476,-165.2,56.3,13
2006,1482,-164.6,56.3,53
2006,1488,-164,56.3,79
2006,1494,-163.4,56.3,54
2006,1506,-162.2,56.3,34
2006,1512,-161.6,56.3,31
2006,1518,-161,56.3,53
2006,1593,-167.7,56.4,40
2006,1642,-162.8,56.4,19
2006,1898,-167.1,56.6,69
2006,1959,-161,56.6,61
2006,1997,-172.6,56.7,16
2006,2004,-171.9,56.7,49
2006,2009,-171.4,56.7,10
2006,2016,-170.7,56.7,12
2006,2022,-170.1,56.7,26
2006,2028,-169.5,56.7,60
2006,2034,-168.9,56.7,84
2006,2040,-168.3,56.7,48
2006,2046,-167.7,56.7,74
2006,2059,-166.4,56.7,21
2006,2065,-165.8,56.7,27
2006,2071,-165.2,56.7,18
2006,2077,-164.6,56.7,24
2006,2083,-164,56.7,18
2006,2089,-163.4,56.7,64
2006,2095,-162.8,56.7,20
2006,2101,-162.2,56.7,16
2006,2107,-161.6,56.7,24
2006,2119,-160.4,56.7,26
2006,2126,-159.7,56.7,66
2006,2469,-173.3,57,30
2006,2475,-172.7,57,26
2006,2482,-172,57,73
2006,2488,-171.4,57,18
2006,2494,-170.8,57,20
2006,2500,-170.2,57,25
2006,2507,-169.5,57,59
2006,2513,-168.9,57,120
2006,2519,-168.3,57,50
2006,2525,-167.7,57,34
2006,2531,-167.1,57,60
2006,2537,-166.5,57,44
2006,2544,-165.8,57,31
2006,2550,-165.2,57,28
2006,2556,-164.6,57,27
2006,2562,-164,57,27
2006,2568,-163.4,57,36
2006,2574,-162.8,57,63
2006,2580,-162.2,57,28
2006,2586,-161.6,57,21
2006,2592,-161,57,51
2006,2598,-160.4,57,41
2006,2605,-159.7,57,74
2006,2611,-159.1,57,81
2006,2958,-173.3,57.3,44
2006,2970,-172.1,57.3,70
2006,2976,-171.5,57.3,37
2006,2989,-170.2,57.3,46
2006,2995,-169.6,57.3,45
2006,3001,-169,57.3,162
2006,3007,-168.4,57.3,51
2006,3014,-167.7,57.3,36
2006,3020,-167.1,57.3,60
2006,3026,-166.5,57.3,92
2006,3032,-165.9,57.3,38
2006,3038,-165.3,57.3,22
2006,3045,-164.6,57.3,45
2006,3051,-164,57.3,34
2006,3057,-163.4,57.3,42
2006,3063,-162.8,57.3,96
2006,3076,-161.5,57.3,31
2006,3082,-160.9,57.3,67
2006,3088,-160.3,57.3,52
2006,3094,-159.7,57.3,40
2006,3100,-159.1,57.3,15
2006,3107,-158.4,57.3,15
2006,3128,-172.8,57.4,49
2006,3147,-170.9,57.4,63
2006,3235,-162.1,57.4,59
2006,3466,-172.2,57.6,117
2006,3573,-161.5,57.6,107
2006,3621,-173.4,57.7,65
2006,3627,-172.8,57.7,104
2006,3640,-171.5,57.7,36
2006,3646,-170.9,57.7,55
2006,3652,-170.3,57.7,44
2006,3658,-169.7,57.7,31
2006,3665,-169,57.7,68
2006,3671,-168.4,57.7,48
2006,3678,-167.7,57.7,79
2006,3684,-167.1,57.7,107
2006,3690,-166.5,57.7,15
2006,3696,-165.9,57.7,6
2006,3702,-165.3,57.7,5
2006,3709,-164.6,57.7,23
2006,3715,-164,57.7,29
2006,3721,-163.4,57.7,53
2006,3727,-162.8,57.7,58
2006,3734,-162.1,57.7,56
2006,3746,-160.9,57.7,77
2006,3752,-160.3,57.7,40
2006,3759,-159.6,57.7,70
2006,3765,-159,57.7,38
2006,3771,-158.4,57.7,52
2006,4144,-173.5,58,78
2006,4151,-172.8,58,90
2006,4157,-172.2,58,104
2006,4163,-171.6,58,22
2006,4169,-171,58,68
2006,4176,-170.3,58,70
2006,4182,-169.7,58,8
2006,4188,-169.1,58,56
2006,4195,-168.4,58,21
2006,4201,-167.8,58,37
2006,4207,-167.2,58,46
2006,4214,-166.5,58,63
2006,4220,-165.9,58,18
2006,4226,-165.3,58,17
2006,4233,-164.6,58,9
2006,4239,-164,58,43
2006,4246,-163.3,58,53
2006,4252,-162.7,58,55
2006,4258,-162.1,58,60
2006,4264,-161.5,58,95
2006,4271,-160.8,58,57
2006,4277,-160.2,58,36
2006,4283,-159.6,58,67
2006,4289,-159,58,39
2006,4296,-158.3,58,28
2006,4637,-161.5,58.2,99
2006,4701,-174.3,58.3,29
2006,4708,-173.6,58.3,62
2006,4714,-173,58.3,65
2006,4721,-172.3,58.3,66
2006,4728,-171.6,58.3,85
2006,4734,-171,58.3,22
2006,4747,-169.7,58.3,11
2006,4753,-169.1,58.3,20
2006,4759,-168.5,58.3,7
2006,4766,-167.8,58.3,24
2006,4772,-167.2,58.3,33
2006,4778,-166.6,58.3,17
2006,4785,-165.9,58.3,8
2006,4791,-165.3,58.3,6
2006,4798,-164.6,58.3,12
2006,4804,-164,58.3,38
2006,4810,-163.4,58.3,21
2006,4817,-162.7,58.3,50
2006,4823,-162.1,58.3,75
2006,4836,-160.8,58.3,11
2006,4844,-160,58.3,49
2006,4848,-159.6,58.3,77
2006,4934,-170.4,58.4,20
2006,5310,-171.1,58.6,14
2006,5330,-169.1,58.6,26
2006,5362,-165.9,58.6,15
2006,5441,-176.9,58.7,36
2006,5448,-176.2,58.7,35
2006,5454,-175.6,58.7,36
2006,5461,-174.9,58.7,41
2006,5467,-174.3,58.7,36
2006,5473,-173.7,58.7,20
2006,5480,-173,58.7,73
2006,5486,-172.4,58.7,49
2006,5493,-171.7,58.7,9
2006,5506,-170.4,58.7,19
2006,5512,-169.8,58.7,16
2006,5525,-168.5,58.7,19
2006,5531,-167.9,58.7,54
2006,5538,-167.2,58.7,11
2006,5544,-166.6,58.7,29
2006,5557,-165.3,58.7,17
2006,5564,-164.6,58.7,45
2006,5570,-164,58.7,41
2006,5577,-163.3,58.7,37
2006,5583,-162.7,58.7,49
2006,5987,-177.5,59,35
2006,5993,-176.9,59,34
2006,5999,-176.3,59,18
2006,6005,-175.7,59,56
2006,6012,-175,59,35
2006,6018,-174.4,59,25
2006,6025,-173.7,59,18
2006,6031,-173.1,59,21
2006,6037,-172.5,59,20
2006,6044,-171.8,59,14
2006,6051,-171.1,59,22
2006,6057,-170.5,59,23
2006,6064,-169.8,59,19
2006,6070,-169.2,59,8
2006,6077,-168.5,59,16
2006,6083,-167.9,59,27
2006,6090,-167.2,59,33
2006,6096,-166.6,59,18
2006,6103,-165.9,59,11
2006,6109,-165.3,59,41
2006,6116,-164.6,59,74
2006,6122,-164,59,49
2006,6128,-163.4,59,30
2006,6506,-177.1,59.3,40
2006,6513,-176.4,59.3,33
2006,6519,-175.8,59.3,26
2006,6526,-175.1,59.3,50
2006,6532,-174.5,59.3,14
2006,6539,-173.8,59.3,44
2006,6545,-173.2,59.3,33
2006,6552,-172.5,59.3,17
2006,6559,-171.8,59.3,23
2006,6565,-171.2,59.3,32
2006,6572,-170.5,59.3,36
2006,6578,-169.9,59.3,10
2006,6585,-169.2,59.3,10
2006,6591,-168.6,59.3,22
2006,6605,-167.2,59.3,8
2006,6611,-166.6,59.3,22
2006,6617,-166,59.3,8
2006,6624,-165.3,59.3,16
2006,6631,-164.6,59.3,24
2006,6761,-167.9,59.4,25
2006,6800,-164,59.4,16
2006,7048,-170.6,59.6,11
2006,7061,-169.3,59.6,51
2006,7094,-166,59.6,6
2006,7133,-177.2,59.7,75
2006,7140,-176.5,59.7,17
2006,7146,-175.9,59.7,15
2006,7154,-175.1,59.7,78
2006,7161,-174.4,59.7,55
2006,7167,-173.8,59.7,18
2006,7172,-173.3,59.7,20
2006,7180,-172.5,59.7,21
2006,7186,-171.9,59.7,17
2006,7193,-171.2,59.7,19
2006,7206,-169.9,59.7,27
2006,7219,-168.6,59.7,39
2006,7225,-168,59.7,22
2006,7232,-167.3,59.7,20
2006,7239,-166.6,59.7,30
2006,7481,-171.3,59.9,20
2006,7554,-177.8,60,38
2006,7560,-177.2,60,63
2006,7565,-176.7,60,24
2006,7573,-175.9,60,31
2006,7579,-175.3,60,43
2006,7586,-174.6,60,27
2006,7593,-173.9,60,15
2006,7599,-173.3,60,23
2006,7606,-172.6,60,65
2006,7613,-171.9,60,21
2006,7626,-170.6,60,24
2006,7632,-170,60,42
2006,7639,-169.3,60,62
2006,7646,-168.6,60,28
2006,7652,-168,60,11
2006,7967,-176.1,60.3,18
2006,7974,-175.4,60.3,52
2006,7981,-174.7,60.3,24
2006,7987,-174.1,60.3,43
2006,7994,-173.4,60.3,8
2006,8007,-172.1,60.3,42
2006,8015,-171.3,60.3,36
2006,8021,-170.7,60.3,21
2006,8028,-170,60.3,52
2006,8035,-169.3,60.3,39
2006,8041,-168.7,60.3,38
2006,8048,-168,60.3,26
2006,8055,-167.3,60.3,27
2006,8082,-177.4,60.4,50
2006,8089,-176.7,60.4,52
2006,8379,-172.7,60.6,87
2006,8392,-171.4,60.6,26
2006,8445,-178.2,60.7,23
2006,8451,-177.6,60.7,20
2006,8459,-176.8,60.7,15
2006,8465,-176.2,60.7,23
2006,8473,-175.4,60.7,40
2006,8479,-174.8,60.7,36
2006,8486,-174.1,60.7,8
2006,8492,-173.5,60.7,15
2006,8506,-172.1,60.7,65
2006,8748,-177.6,61,44
2006,8754,-177,61,31
2006,8761,-176.3,61,64
2006,8769,-175.5,61,43
2006,8776,-174.8,61,26
2006,8782,-174.2,61,24
2006,8789,-173.5,61,20
2006,8796,-172.8,61,34
2006,8803,-172.1,61,22
2006,8809,-171.5,61,33
2006,8977,-176.9,61.3,57
2006,8983,-176.3,61.3,69
2006,8990,-175.6,61.3,13
2006,8996,-175,61.3,33
2006,9003,-174.3,61.3,38
2006,9010,-173.6,61.3,23
2006,9219,-176.5,61.7,31
2006,9226,-175.8,61.7,15
2006,9233,-175.1,61.7,36
2006,9239,-174.5,61.7,54
2006,9247,-173.7,61.7,61
2006,9349,-175.8,62,28
2006,9356,-175.1,62,46
2006,9362,-174.5,62,48
2006,9370,-173.7,62,36
2007,108,-165.1,54.7,38
2007,230,-166.9,55,49
2007,236,-166.3,55,36
2007,241,-165.8,55,21
2007,248,-165.1,55,19
2007,310,-164.6,55.1,16
2007,408,-167.6,55.3,33
2007,414,-167,55.3,68
2007,420,-166.4,55.3,38
2007,426,-165.8,55.3,63
2007,432,-165.2,55.3,31
2007,439,-164.5,55.3,30
2007,444,-164,55.3,18
2007,450,-163.4,55.3,77
2007,644,-167,55.6,35
2007,726,-168.2,55.7,79
2007,732,-167.6,55.7,24
2007,744,-166.4,55.7,31
2007,750,-165.8,55.7,52
2007,756,-165.2,55.7,75
2007,762,-164.6,55.7,46
2007,768,-164,55.7,71
2007,774,-163.4,55.7,58
2007,780,-162.8,55.7,52
2007,1057,-168.2,56,54
2007,1063,-167.6,56,36
2007,1069,-167,56,31
2007,1075,-166.4,56,33
2007,1081,-165.8,56,35
2007,1087,-165.2,56,26
2007,1093,-164.6,56,49
2007,1098,-164.1,56,136
2007,1105,-163.4,56,102
2007,1111,-162.8,56,32
2007,1116,-162.3,56,51
2007,1421,-170.7,56.3,54
2007,1427,-170.1,56.3,72
2007,1435,-169.3,56.3,84
2007,1440,-168.8,56.3,67
2007,1446,-168.2,56.3,47
2007,1458,-167,56.3,29
2007,1464,-166.4,56.3,21
2007,1470,-165.8,56.3,22
2007,1476,-165.2,56.3,39
2007,1482,-164.6,56.3,56
2007,1488,-164,56.3,104
2007,1494,-163.4,56.3,65
2007,1506,-162.2,56.3,25
2007,1512,-161.6,56.3,33
2007,1518,-161,56.3,68
2007,1593,-167.7,56.4,44
2007,1642,-162.8,56.4,22
2007,1898,-167.1,56.6,107
2007,1959,-161,56.6,56
2007,1997,-172.6,56.7,25
2007,2004,-171.9,56.7,54
2007,2009,-171.4,56.7,7
2007,2016,-170.7,56.7,20
2007,2022,-170.1,56.7,35
2007,2028,-169.5,56.7,61
2007,2034,-168.9,56.7,149
2007,2040,-168.3,56.7,27
2007,2046,-167.7,56.7,55
2007,2059,-166.4,56.7,25
2007,2065,-165.8,56.7,24
2007,2071,-165.2,56.7,39
2007,2077,-164.6,56.7,90
2007,2083,-164,56.7,56
2007,2089,-163.4,56.7,57
2007,2095,-162.8,56.7,54
2007,2101,-162.2,56.7,48
2007,2107,-161.6,56.7,37
2007,2119,-160.4,56.7,47
2007,2126,-159.7,56.7,84
2007,2469,-173.3,57,27
2007,2475,-172.7,57,45
2007,2482,-172,57,76
2007,2488,-171.4,57,27
2007,2494,-170.8,57,8
2007,2500,-170.2,57,50
2007,2507,-169.5,57,84
2007,2513,-168.9,57,103
2007,2519,-168.3,57,78
2007,2525,-167.7,57,55
2007,2531,-167.1,57,84
2007,2537,-166.5,57,64
2007,2544,-165.8,57,41
2007,2550,-165.2,57,37
2007,2556,-164.6,57,84
2007,2562,-164,57,50
2007,2568,-163.4,57,35
2007,2574,-162.8,57,61
2007,2580,-162.2,57,45
2007,2586,-161.6,57,24
2007,2592,-161,57,24
2007,2598,-160.4,57,53
2007,2605,-159.7,57,64
2007,2611,-159.1,57,173
2007,2958,-173.3,57.3,67
2007,2970,-172.1,57.3,105
2007,2976,-171.5,57.3,17
2007,2989,-170.2,57.3,29
2007,2995,-169.6,57.3,98
2007,3001,-169,57.3,128
2007,3007,-168.4,57.3,107
2007,3014,-167.7,57.3,46
2007,3020,-167.1,57.3,108
2007,3026,-166.5,57.3,120
2007,3032,-165.9,57.3,58
2007,3038,-165.3,57.3,49
2007,3045,-164.6,57.3,84
2007,3051,-164,57.3,36
2007,3057,-163.4,57.3,33
2007,3063,-162.8,57.3,115
2007,3076,-161.5,57.3,64
2007,3082,-160.9,57.3,54
2007,3088,-160.3,57.3,93
2007,3094,-159.7,57.3,79
2007,3100,-159.1,57.3,57
2007,3107,-158.4,57.3,43
2007,3128,-172.8,57.4,76
2007,3147,-170.9,57.4,27
2007,3235,-162.1,57.4,176
2007,3466,-172.2,57.6,99
2007,3573,-161.5,57.6,136
2007,3621,-173.4,57.7,192
2007,3627,-172.8,57.7,131
2007,3640,-171.5,57.7,41
2007,3646,-170.9,57.7,87
2007,3652,-170.3,57.7,69
2007,3658,-169.7,57.7,90
2007,3665,-169,57.7,120
2007,3671,-168.4,57.7,86
2007,3678,-167.7,57.7,46
2007,3684,-167.1,57.7,101
2007,3690,-166.5,57.7,21
2007,3696,-165.9,57.7,40
2007,3702,-165.3,57.7,28
2007,3709,-164.6,57.7,75
2007,3715,-164,57.7,51
2007,3721,-163.4,57.7,73
2007,3727,-162.8,57.7,45
2007,3734,-162.1,57.7,84
2007,3746,-160.9,57.7,121
2007,3752,-160.3,57.7,38
2007,3759,-159.6,57.7,75
2007,3765,-159,57.7,82
2007,3771,-158.4,57.7,62
2007,4144,-173.5,58,133
2007,4151,-172.8,58,160
2007,4157,-172.2,58,88
2007,4163,-171.6,58,19
2007,4169,-171,58,65
2007,4176,-170.3,58,98
2007,4182,-169.7,58,35
2007,4188,-169.1,58,85
2007,4195,-168.4,58,45
2007,4201,-167.8,58,29
2007,4207,-167.2,58,77
2007,4214,-166.5,58,75
2007,4220,-165.9,58,28
2007,4226,-165.3,58,36
2007,4233,-164.6,58,23
2007,4239,-164,58,61
2007,4246,-163.3,58,60
2007,4252,-162.7,58,47
2007,4258,-162.1,58,40
2007,4264,-161.5,58,85
2007,4271,-160.8,58,63
2007,4277,-160.2,58,39
2007,4283,-159.6,58,90
2007,4289,-159,58,116
2007,4296,-158.3,58,80
2007,4637,-161.5,58.2,55
2007,4701,-174.3,58.3,65
2007,4708,-173.6,58.3,88
2007,4714,-173,58.3,72
2007,4721,-172.3,58.3,141
2007,4728,-171.6,58.3,52
2007,4734,-171,58.3,48
2007,4747,-169.7,58.3,26
2007,4753,-169.1,58.3,90
2007,4759,-168.5,58.3,30
2007,4766,-167.8,58.3,68
2007,4772,-167.2,58.3,45
2007,4778,-166.6,58.3,73
2007,4785,-165.9,58.3,31
2007,4791,-165.3,58.3,20
2007,4798,-164.6,58.3,18
2007,4804,-164,58.3,47
2007,4810,-163.4,58.3,70
2007,4817,-162.7,58.3,41
2007,4823,-162.1,58.3,68
2007,4836,-160.8,58.3,22
2007,4844,-160,58.3,38
2007,4848,-159.6,58.3,89
2007,4934,-170.4,58.4,33
2007,5310,-171.1,58.6,33
2007,5330,-169.1,58.6,14
2007,5362,-165.9,58.6,31
2007,5441,-176.9,58.7,86
2007,5448,-176.2,58.7,34
2007,5454,-175.6,58.7,43
2007,5461,-174.9,58.7,70
2007,5467,-174.3,58.7,64
2007,5473,-173.7,58.7,48
2007,5480,-173,58.7,96
2007,5486,-172.4,58.7,74
2007,5493,-171.7,58.7,19
2007,5506,-170.4,58.7,5
2007,5512,-169.8,58.7,43
2007,5525,-168.5,58.7,24
2007,5531,-167.9,58.7,69
2007,5538,-167.2,58.7,33
2007,5544,-166.6,58.7,28
2007,5557,-165.3,58.7,20
2007,5564,-164.6,58.7,36
2007,5570,-164,58.7,38
2007,5577,-163.3,58.7,81
2007,5583,-162.7,58.7,69
2007,5987,-177.5,59,42
2007,5993,-176.9,59,84
2007,5999,-176.3,59,39
2007,6005,-175.7,59,74
2007,6012,-175,59,66
2007,6018,-174.4,59,48
2007,6025,-173.7,59,94
2007,6031,-173.1,59,52
2007,6037,-172.5,59,29
2007,6044,-171.8,59,15
2007,6051,-171.1,59,18
2007,6057,-170.5,59,24
2007,6064,-169.8,59,13
2007,6070,-169.2,59,12
2007,6077,-168.5,59,29
2007,6083,-167.9,59,76
2007,6090,-167.2,59,53
2007,6096,-166.6,59,44
2007,6103,-165.9,59,13
2007,6109,-165.3,59,28
2007,6116,-164.6,59,52
2007,6122,-164,59,75
2007,6128,-163.4,59,37
2007,6506,-177.1,59.3,76
2007,6513,-176.4,59.3,39
2007,6519,-175.8,59.3,67
2007,6526,-175.1,59.3,60
2007,6532,-174.5,59.3,34
2007,6539,-173.8,59.3,54
2007,6545,-173.2,59.3,55
2007,6552,-172.5,59.3,16
2007,6559,-171.8,59.3,49
2007,6565,-171.2,59.3,31
2007,6572,-170.5,59.3,24
2007,6578,-169.9,59.3,17
2007,6585,-169.2,59.3,23
2007,6591,-168.6,59.3,55
2007,6605,-167.2,59.3,45
2007,6611,-166.6,59.3,34
2007,6617,-166,59.3,22
2007,6624,-165.3,59.3,23
2007,6631,-164.6,59.3,12
2007,6761,-167.9,59.4,22
2007,6800,-164,59.4,14
2007,7048,-170.6,59.6,24
2007,7061,-169.3,59.6,67
2007,7094,-166,59.6,17
2007,7133,-177.2,59.7,66
2007,7140,-176.5,59.7,24
2007,7146,-175.9,59.7,10
2007,7154,-175.1,59.7,107
2007,7161,-174.4,59.7,37
2007,7167,-173.8,59.7,38
2007,7172,-173.3,59.7,67
2007,7180,-172.5,59.7,93
2007,7186,-171.9,59.7,28
2007,7193,-171.2,59.7,26
2007,7206,-169.9,59.7,32
2007,7219,-168.6,59.7,39
2007,7225,-168,59.7,24
2007,7232,-167.3,59.7,18
2007,7239,-166.6,59.7,39
2007,7481,-171.3,59.9,19
2007,7554,-177.8,60,35
2007,7560,-177.2,60,73
2007,7565,-176.7,60,3
2007,7573,-175.9,60,35
2007,7579,-175.3,60,42
2007,7586,-174.6,60,35
2007,7593,-173.9,60,112
2007,7599,-173.3,60,35
2007,7606,-172.6,60,133
2007,7613,-171.9,60,48
2007,7626,-170.6,60,33
2007,7632,-170,60,38
2007,7639,-169.3,60,84
2007,7646,-168.6,60,40
2007,7652,-168,60,4
2007,7967,-176.1,60.3,33
2007,7974,-175.4,60.3,63
2007,7981,-174.7,60.3,33
2007,7987,-174.1,60.3,23
2007,7994,-173.4,60.3,35
2007,8007,-172.1,60.3,126
2007,8015,-171.3,60.3,26
2007,8021,-170.7,60.3,36
2007,8028,-170,60.3,80
2007,8035,-169.3,60.3,50
2007,8041,-168.7,60.3,39
2007,8048,-168,60.3,11
2007,8055,-167.3,60.3,50
2007,8082,-177.4,60.4,47
2007,8089,-176.7,60.4,37
2007,8379,-172.7,60.6,171
2007,8392,-171.4,60.6,32
2007,8445,-178.2,60.7,22
2007,8451,-177.6,60.7,34
2007,8459,-176.8,60.7,17
2007,8465,-176.2,60.7,22
2007,8473,-175.4,60.7,43
2007,8479,-174.8,60.7,24
2007,8486,-174.1,60.7,9
2007,8492,-173.5,60.7,19
2007,8506,-172.1,60.7,142
2007,8748,-177.6,61,39
2007,8754,-177,61,35
2007,8761,-176.3,61,65
2007,8769,-175.5,61,94
2007,8776,-174.8,61,67
2007,8782,-174.2,61,20
2007,8789,-173.5,61,44
2007,8796,-172.8,61,120
2007,8803,-172.1,61,116
2007,8809,-171.5,61,64
2007,8977,-176.9,61.3,58
2007,8983,-176.3,61.3,55
2007,8990,-175.6,61.3,19
2007,8996,-175,61.3,75
2007,9003,-174.3,61.3,27
2007,9010,-173.6,61.3,48
2007,9219,-176.5,61.7,32
2007,9226,-175.8,61.7,18
2007,9233,-175.1,61.7,40
2007,9239,-174.5,61.7,72
2007,9247,-173.7,61.7,70
2007,9349,-175.8,62,46
2007,9356,-175.1,62,42
2007,9362,-174.5,62,84
2007,9370,-173.7,62,93
2008,108,-165.1,54.7,43
2008,230,-166.9,55,40
2008,236,-166.3,55,27
2008,241,-165.8,55,41
2008,248,-165.1,55,19
2008,310,-164.6,55.1,25
2008,408,-167.6,55.3,55
2008,414,-167,55.3,53
2008,420,-166.4,55.3,53
2008,426,-165.8,55.3,49
2008,432,-165.2,55.3,34
2008,439,-164.5,55.3,30
2008,444,-164,55.3,46
2008,450,-163.4,55.3,58
2008,644,-167,55.6,51
2008,726,-168.2,55.7,100
2008,732,-167.6,55.7,22
2008,744,-166.4,55.7,65
2008,750,-165.8,55.7,31
2008,756,-165.2,55.7,33
2008,762,-164.6,55.7,65
2008,768,-164,55.7,105
2008,774,-163.4,55.7,79
2008,780,-162.8,55.7,82
2008,1057,-168.2,56,93
2008,1063,-167.6,56,44
2008,1069,-167,56,58
2008,1075,-166.4,56,33
2008,1081,-165.8,56,28
2008,1087,-165.2,56,5
2008,1093,-164.6,56,59
2008,1098,-164.1,56,125
2008,1105,-163.4,56,70
2008,1111,-162.8,56,46
2008,1116,-162.3,56,78
2008,1421,-170.7,56.3,29
2008,1427,-170.1,56.3,89
2008,1435,-169.3,56.3,148
2008,1440,-168.8,56.3,52
2008,1446,-168.2,56.3,69
2008,1458,-167,56.3,27
2008,1464,-166.4,56.3,42
2008,1470,-165.8,56.3,14
2008,1476,-165.2,56.3,21
2008,1482,-164.6,56.3,42
2008,1488,-164,56.3,117
2008,1494,-163.4,56.3,59
2008,1506,-162.2,56.3,38
2008,1512,-161.6,56.3,37
2008,1518,-161,56.3,59
2008,1593,-167.7,56.4,45
2008,1642,-162.8,56.4,32
2008,1898,-167.1,56.6,52
2008,1959,-161,56.6,63
2008,1997,-172.6,56.7,23
2008,2004,-171.9,56.7,92
2008,2009,-171.4,56.7,34
2008,2016,-170.7,56.7,27
2008,2022,-170.1,56.7,50
2008,2028,-169.5,56.7,115
