YEAR,STATIONID,LON,LAT,LENGTH,AGE
2007,8028,-170,60.3,16,1
2007,8028,-170,60.3,51,4
2007,8028,-170,60.3,56,4
2007,8028,-170,60.3,65,5
2007,8035,-169.3,60.3,17,1
2007,8035,-169.3,60.3,47,3
2007,8035,-169.3,60.3,52,3
2007,8035,-169.3,60.3,57,4
2007,8041,-168.7,60.3,28,1
2007,8041,-168.7,60.3,28,1
2007,8041,-168.7,60.3,39,3
2007,8041,-168.7,60.3,56,4
2007,8048,-168,60.3,14,1
2007,8048,-168,60.3,20,1
2007,8048,-168,60.3,41,3
2007,8048,-168,60.3,49,3
2007,8055,-167.3,60.3,16,1
2007,8055,-167.3,60.3,29,1
2007,8055,-167.3,60.3,35,3
2007,8055,-167.3,60.3,55,4
2007,8082,-177.4,60.4,22,1
2007,8082,-177.4,60.4,58,4
2007,8082,-177.4,60.4,61,4
2007,8082,-177.4,60.4,64,5
2007,8089,-176.7,60.4,50,3
2007,8089,-176.7,60.4,51,4
2007,8089,-176.7,60.4,59,3
2007,8089,-176.7,60.4,62,4
2007,8379,-172.7,60.6,16,1
2007,8379,-172.7,60.6,18,1
2007,8379,-172.7,60.6,21,1
2007,8379,-172.7,60.6,23,1
2007,8392,-171.4,60.6,20,1
2007,8392,-171.4,60.6,20,1
2007,8392,-171.4,60.6,26,1
2007,8392,-171.4,60.6,41,4
2007,8451,-177.6,60.7,11,1
2007,8451,-177.6,60.7,21,1
2007,8451,-177.6,60.7,46,4
2007,8451,-177.6,60.7,64,4
2007,8459,-176.8,60.7,27,1
2007,8459,-176.8,60.7,32,2
2007,8459,-176.8,60.7,64,6
2007,8459,-176.8,60.7,89,8
2007,8465,-176.2,60.7,18,1
2007,8465,-176.2,60.7,21,1
2007,8465,-176.2,60.7,21,1
2007,8465,-176.2,60.7,61,4
2007,8473,-175.4,60.7,23,1
2007,8473,-175.4,60.7,32,1
2007,8473,-175.4,60.7,42,2
2007,8473,-175.4,60.7,49,3
2007,8479,-174.8,60.7,19,1
2007,8479,-174.8,60.7,55,4
2007,8479,-174.8,60.7,84,9
2007,8479,-174.8,60.7,85,7
2007,8486,-174.1,60.7,31,1
2007,8486,-174.1,60.7,54,4
2007,8486,-174.1,60.7,72,5
2007,8486,-174.1,60.7,72,5
2007,8492,-173.5,60.7,28,2
2007,8492,-173.5,60.7,29,1
2007,8492,-173.5,60.7,33,2
2007,8492,-173.5,60.7,35,2
2007,8506,-172.1,60.7,19,1
2007,8506,-172.1,60.7,22,1
2007,8506,-172.1,60.7,22,1
2007,8506,-172.1,60.7,23,1
2007,8748,-177.6,61,57,4
2007,8748,-177.6,61,78,6
2007,8748,-177.6,61,78,6
2007,8748,-177.6,61,82,5
2007,8754,-177,61,18,1
2007,8754,-177,61,27,1
2007,8754,-177,61,39,3
2007,8754,-177,61,44,2
2007,8761,-176.3,61,37,2
2007,8761,-176.3,61,57,3
2007,8761,-176.3,61,63,4
2007,8761,-176.3,61,71,5
2007,8769,-175.5,61,18,1
2007,8769,-175.5,61,19,1
2007,8769,-175.5,61,23,1
2007,8769,-175.5,61,42,4
2007,8776,-174.8,61,19,1
2007,8776,-174.8,61,20,1
2007,8776,-174.8,61,23,1
2007,8776,-174.8,61,48,4
2007,8782,-174.2,61,19,1
2007,8782,-174.2,61,23,1
2007,8782,-174.2,61,33,1
2007,8782,-174.2,61,67,5
2007,8789,-173.5,61,19,1
2007,8789,-173.5,61,26,2
2007,8789,-173.5,61,26,2
2007,8789,-173.5,61,26,2
2007,8796,-172.8,61,15,2
2007,8796,-172.8,61,17,1
2007,8796,-172.8,61,23,1
2007,8796,-172.8,61,23,1
2007,8803,-172.1,61,18,1
2007,8803,-172.1,61,24,1
2007,8803,-172.1,61,26,1
2007,8803,-172.1,61,27,1
2007,8809,-171.5,61,22,1
2007,8809,-171.5,61,27,2
2007,8809,-171.5,61,28,1
2007,8809,-171.5,61,30,2
2007,8977,-176.9,61.3,16,1
2007,8977,-176.9,61.3,35,2
2007,8977,-176.9,61.3,37,4
2007,8977,-176.9,61.3,41,2
2007,8983,-176.3,61.3,19,1
2007,8983,-176.3,61.3,38,2
2007,8983,-176.3,61.3,47,4
2007,8983,-176.3,61.3,47,3
2007,8990,-175.6,61.3,17,1
2007,8990,-175.6,61.3,24,1
2007,8990,-175.6,61.3,29,2
2007,8990,-175.6,61.3,29,2
2007,8996,-175,61.3,21,1
2007,8996,-175,61.3,23,1
2007,8996,-175,61.3,28,1
2007,8996,-175,61.3,33,2
2007,9003,-174.3,61.3,16,1
2007,9003,-174.3,61.3,17,1
2007,9003,-174.3,61.3,21,1
2007,9003,-174.3,61.3,21,1
2007,9010,-173.6,61.3,20,1
2007,9010,-173.6,61.3,21,1
2007,9010,-173.6,61.3,21,1
2007,9010,-173.6,61.3,48,4
2007,9219,-176.5,61.7,17,1
2007,9219,-176.5,61.7,24,1
2007,9219,-176.5,61.7,24,1
2007,9219,-176.5,61.7,81,7
2007,9226,-175.8,61.7,20,1
2007,9226,-175.8,61.7,31,1
2007,9226,-175.8,61.7,40,2
2007,9226,-175.8,61.7,40,2
2007,9233,-175.1,61.7,17,1
2007,9233,-175.1,61.7,19,1
2007,9233,-175.1,61.7,22,1
2007,9233,-175.1,61.7,70,4
2007,9239,-174.5,61.7,20,1
2007,9239,-174.5,61.7,26,1
2007,9239,-174.5,61.7,46,4
2007,9239,-174.5,61.7,64,4
2007,9247,-173.7,61.7,15,1
2007,9247,-173.7,61.7,16,1
2007,9247,-173.7,61.7,23,1
2007,9247,-173.7,61.7,27,1
2007,9349,-175.8,62,17,1
2007,9349,-175.8,62,17,1
2007,9349,-175.8,62,49,3
2007,9349,-175.8,62,63,4
2007,9356,-175.1,62,24,1
2007,9356,-175.1,62,25,1
2007,9356,-175.1,62,28,1
2007,9356,-175.1,62,62,4
2007,9362,-174.5,62,21,1
2007,9362,-174.5,62,22,1
2007,9362,-174.5,62,44,4
2007,9362,-174.5,62,56,5
2007,9370,-173.7,62,13,1
2007,9370,-173.7,62,17,1
2007,9370,-173.7,62,36,2
2007,9370,-173.7,62,54,4
2008,108,-165.1,54.7,38,2
2008,108,-165.1,54.7,42,2
2008,108,-165.1,54.7,56,3
2008,108,-165.1,54.7,56,3
2008,230,-166.9,55,45,2
2008,230,-166.9,55,45,2
2008,230,-166.9,55,57,5
2008,230,-166.9,55,77,5
2008,241,-165.8,55,22,1
2008,241,-165.8,55,23,1
2008,241,-165.8,55,23,1
2008,241,-165.8,55,63,4
2008,248,-165.1,55,23,1
2008,248,-165.1,55,29,1
2008,248,-165.1,55,42,2
2008,248,-165.1,55,42,2
2008,310,-164.6,55.1,23,1
2008,310,-164.6,55.1,50,4
2008,310,-164.6,55.1,79,5
2008,310,-164.6,55.1,83,5
2008,408,-167.6,55.3,26,1
2008,408,-167.6,55.3,27,1
2008,408,-167.6,55.3,38,2
2008,408,-167.6,55.3,56,5
2008,414,-167,55.3,20,1
2008,414,-167,55.3,45,3
2008,414,-167,55.3,45,3
2008,414,-167,55.3,60,3
2008,420,-166.4,55.3,21,1
2008,420,-166.4,55.3,37,2
2008,420,-166.4,55.3,50,3
2008,420,-166.4,55.3,76,6
2008,432,-165.2,55.3,19,1
2008,432,-165.2,55.3,30,1
2008,432,-165.2,55.3,49,3
2008,432,-165.2,55.3,60,4
2008,439,-164.5,55.3,21,1
2008,439,-164.5,55.3,25,1
2008,439,-164.5,55.3,31,2
2008,439,-164.5,55.3,36,2
2008,444,-164,55.3,23,1
2008,444,-164,55.3,28,1
2008,444,-164,55.3,42,2
2008,444,-164,55.3,54,4
2008,450,-163.4,55.3,31,1
2008,450,-163.4,55.3,52,3
2008,450,-163.4,55.3,56,3
2008,450,-163.4,55.3,80,9
2008,644,-167,55.6,13,1
2008,644,-167,55.6,23,1
2008,644,-167,55.6,32,1
2008,644,-167,55.6,34,2
2008,726,-168.2,55.7,22,1
2008,726,-168.2,55.7,23,1
2008,726,-168.2,55.7,25,1
2008,726,-168.2,55.7,82,5
2008,744,-166.4,55.7,26,1
2008,744,-166.4,55.7,58,3
2008,744,-166.4,55.7,61,5
2008,744,-166.4,55.7,67,5
2008,750,-165.8,55.7,21,1
2008,750,-165.8,55.7,23,1
2008,750,-165.8,55.7,37,2
2008,750,-165.8,55.7,54,4
2008,756,-165.2,55.7,31,2
2008,756,-165.2,55.7,36,2
2008,756,-165.2,55.7,38,2
2008,756,-165.2,55.7,39,2
2008,762,-164.6,55.7,23,1
2008,762,-164.6,55.7,39,2
2008,762,-164.6,55.7,45,2
2008,762,-164.6,55.7,104,11
2008,768,-164,55.7,18,1
2008,768,-164,55.7,21,1
2008,768,-164,55.7,65,5
2008,768,-164,55.7,65,5
2008,774,-163.4,55.7,29,1
2008,774,-163.4,55.7,33,2
2008,774,-163.4,55.7,40,2
2008,774,-163.4,55.7,40,2
2008,780,-162.8,55.7,33,2
2008,780,-162.8,55.7,35,2
2008,780,-162.8,55.7,35,2
2008,780,-162.8,55.7,47,3
2008,1057,-168.2,56,20,1
2008,1057,-168.2,56,30,1
2008,1057,-168.2,56,43,2
2008,1057,-168.2,56,59,3
2008,1063,-167.6,56,20,1
2008,1063,-167.6,56,20,1
2008,1063,-167.6,56,59,3
2008,1063,-167.6,56,92,8
2008,1069,-167,56,36,2
2008,1069,-167,56,38,2
2008,1069,-167,56,65,5
2008,1069,-167,56,68,5
2008,1075,-166.4,56,17,1
2008,1075,-166.4,56,29,1
2008,1075,-166.4,56,61,5
2008,1075,-166.4,56,66,5
2008,1081,-165.8,56,19,1
2008,1081,-165.8,56,23,1
2008,1081,-165.8,56,54,4
2008,1081,-165.8,56,54,4
2008,1087,-165.2,56,24,1
2008,1087,-165.2,56,28,1
2008,1087,-165.2,56,31,1
2008,1087,-165.2,56,66,5
2008,1093,-164.6,56,22,1
2008,1093,-164.6,56,29,2
2008,1093,-164.6,56,34,2
2008,1093,-164.6,56,37,2
2008,1098,-164.1,56,16,1
2008,1098,-164.1,56,34,2
2008,1098,-164.1,56,38,2
2008,1098,-164.1,56,67,4
2008,1105,-163.4,56,24,2
2008,1105,-163.4,56,24,2
2008,1105,-163.4,56,39,2
2008,1105,-163.4,56,74,6
2008,1111,-162.8,56,20,1
2008,1111,-162.8,56,25,1
2008,1111,-162.8,56,26,1
2008,1111,-162.8,56,27,1
2008,1116,-162.3,56,22,1
2008,1116,-162.3,56,28,2
2008,1116,-162.3,56,44,3
2008,1116,-162.3,56,74,7
2008,1421,-170.7,56.3,21,1
2008,1421,-170.7,56.3,22,1
2008,1421,-170.7,56.3,69,5
2008,1421,-170.7,56.3,69,5
2008,1427,-170.1,56.3,33,2
2008,1427,-170.1,56.3,48,2
2008,1427,-170.1,56.3,50,2
2008,1427,-170.1,56.3,57,3
2008,1435,-169.3,56.3,20,1
2008,1435,-169.3,56.3,25,1
2008,1435,-169.3,56.3,29,1
2008,1435,-169.3,56.3,32,1
2008,1440,-168.8,56.3,21,1
2008,1440,-168.8,56.3,23,1
2008,1440,-168.8,56.3,37,2
2008,1440,-168.8,56.3,79,5
2008,1446,-168.2,56.3,21,1
2008,1446,-168.2,56.3,21,1
2008,1446,-168.2,56.3,38,2
2008,1446,-168.2,56.3,63,5
2008,1458,-167,56.3,26,1
2008,1458,-167,56.3,28,1
2008,1458,-167,56.3,42,3
2008,1458,-167,56.3,44,2
2008,1464,-166.4,56.3,19,1
2008,1464,-166.4,56.3,31,1
2008,1464,-166.4,56.3,49,3
2008,1464,-166.4,56.3,73,5
2008,1470,-165.8,56.3,18,1
2008,1470,-165.8,56.3,18,1
2008,1470,-165.8,56.3,24,1
2008,1470,-165.8,56.3,39,2
2008,1482,-164.6,56.3,24,1
2008,1482,-164.6,56.3,31,2
2008,1482,-164.6,56.3,33,2
2008,1482,-164.6,56.3,39,2
2008,1488,-164,56.3,25,1
2008,1488,-164,56.3,31,1
2008,1488,-164,56.3,38,2
2008,1488,-164,56.3,72,5
2008,1494,-163.4,56.3,25,1
2008,1494,-163.4,56.3,25,1
2008,1494,-163.4,56.3,31,2
2008,1494,-163.4,56.3,83,5
2008,1506,-162.2,56.3,20,1
2008,1506,-162.2,56.3,30,2
2008,1506,-162.2,56.3,39,2
2008,1506,-162.2,56.3,72,5
2008,1512,-161.6,56.3,19,1
2008,1512,-161.6,56.3,42,2
2008,1512,-161.6,56.3,63,5
2008,1512,-161.6,56.3,63,5
2008,1518,-161,56.3,25,1
2008,1518,-161,56.3,45,3
2008,1518,-161,56.3,56,5
2008,1518,-161,56.3,60,4
2008,1593,-167.7,56.4,33,2
2008,1593,-167.7,56.4,51,3
2008,1593,-167.7,56.4,54,4
2008,1593,-167.7,56.4,57,4
2008,1642,-162.8,56.4,30,2
2008,1642,-162.8,56.4,31,2
2008,1642,-162.8,56.4,32,2
2008,1642,-162.8,56.4,38,2
2008,1898,-167.1,56.6,26,1
2008,1898,-167.1,56.6,35,2
2008,1898,-167.1,56.6,41,2
2008,1898,-167.1,56.6,64,5
2008,1959,-161,56.6,24,1
2008,1959,-161,56.6,24,1
2008,1959,-161,56.6,27,1
2008,1959,-161,56.6,33,1
2008,1997,-172.6,56.7,26,1
2008,1997,-172.6,56.7,28,1
2008,1997,-172.6,56.7,49,2
2008,1997,-172.6,56.7,58,4
2008,2004,-171.9,56.7,23,1
2008,2004,-171.9,56.7,29,1
2008,2004,-171.9,56.7,44,2
2008,2004,-171.9,56.7,70,6
2008,2009,-171.4,56.7,18,1
2008,2009,-171.4,56.7,18,1
2008,2009,-171.4,56.7,22,1
2008,2009,-171.4,56.7,23,1
2008,2016,-170.7,56.7,19,1
2008,2016,-170.7,56.7,21,1
2008,2016,-170.7,56.7,46,2
2008,2016,-170.7,56.7,61,3
2008,2022,-170.1,56.7,17,1
2008,2022,-170.1,56.7,23,1
2008,2022,-170.1,56.7,23,1
2008,2022,-170.1,56.7,24,1
2008,2028,-169.5,56.7,21,1
2008,2028,-169.5,56.7,29,1
2008,2028,-169.5,56.7,60,4
2008,2028,-169.5,56.7,70,5
2008,2034,-168.9,56.7,16,1
2008,2034,-168.9,56.7,27,1
2008,2034,-168.9,56.7,31,1
2008,2034,-168.9,56.7,43,2
2008,2046,-167.7,56.7,21,1
2008,2046,-167.7,56.7,24,1
2008,2046,-167.7,56.7,24,1
2008,2046,-167.7,56.7,72,7
2008,2059,-166.4,56.7,20,1
2008,2059,-166.4,56.7,22,1
2008,2059,-166.4,56.7,66,5
2008,2059,-166.4,56.7,70,5
2008,2065,-165.8,56.7,17,1
2008,2065,-165.8,56.7,22,1
2008,2065,-165.8,56.7,79,6
2008,2065,-165.8,56.7,79,6
2008,2077,-164.6,56.7,23,1
2008,2077,-164.6,56.7,39,2
2008,2077,-164.6,56.7,41,2
2008,2077,-164.6,56.7,42,3
2008,2083,-164,56.7,31,2
2008,2083,-164,56.7,31,2
2008,2083,-164,56.7,39,2
2008,2083,-164,56.7,62,5
2008,2089,-163.4,56.7,20,1
2008,2089,-163.4,56.7,23,1
2008,2089,-163.4,56.7,76,5
2008,2089,-163.4,56.7,89,9
2008,2095,-162.8,56.7,18,1
2008,2095,-162.8,56.7,54,3
2008,2095,-162.8,56.7,62,5
2008,2095,-162.8,56.7,77,6
2008,2107,-161.6,56.7,20,1
2008,2107,-161.6,56.7,28,2
2008,2107,-161.6,56.7,47,3
2008,2107,-161.6,56.7,69,5
2008,2119,-160.4,56.7,22,1
2008,2119,-160.4,56.7,28,2
2008,2119,-160.4,56.7,36,2
2008,2119,-160.4,56.7,38,2
2008,2126,-159.7,56.7,25,2
2008,2126,-159.7,56.7,34,2
2008,2126,-159.7,56.7,36,2
2008,2126,-159.7,56.7,79,6
2008,2469,-173.3,57,24,1
2008,2469,-173.3,57,26,1
2008,2469,-173.3,57,35,2
2008,2469,-173.3,57,41,2
2008,2475,-172.7,57,23,1
2008,2475,-172.7,57,35,2
2008,2475,-172.7,57,76,6
2008,2475,-172.7,57,76,6
2008,2482,-172,57,33,2
2008,2482,-172,57,37,2
2008,2482,-172,57,61,5
2008,2482,-172,57,61,5
2008,2488,-171.4,57,22,1
2008,2488,-171.4,57,22,1
2008,2488,-171.4,57,24,1
2008,2488,-171.4,57,37,2
2008,2494,-170.8,57,26,1
2008,2494,-170.8,57,45,2
2008,2494,-170.8,57,49,3
2008,2494,-170.8,57,49,3
2008,2500,-170.2,57,29,1
2008,2500,-170.2,57,30,2
2008,2500,-170.2,57,48,3
2008,2500,-170.2,57,82,5
2008,2507,-169.5,57,27,2
2008,2507,-169.5,57,30,1
2008,2507,-169.5,57,65,5
2008,2507,-169.5,57,76,6
2008,2513,-168.9,57,25,1
2008,2513,-168.9,57,27,1
2008,2513,-168.9,57,36,2
2008,2513,-168.9,57,38,1
2008,2519,-168.3,57,25,1
2008,2519,-168.3,57,27,1
2008,2519,-168.3,57,35,2
2008,2519,-168.3,57,40,2
2008,2525,-167.7,57,22,1
2008,2525,-167.7,57,23,1
2008,2525,-167.7,57,53,3
2008,2525,-167.7,57,64,5
2008,2531,-167.1,57,28,1
2008,2531,-167.1,57,32,2
2008,2531,-167.1,57,37,2
2008,2531,-167.1,57,54,3
2008,2537,-166.5,57,39,2
2008,2537,-166.5,57,48,3
2008,2537,-166.5,57,60,3
2008,2537,-166.5,57,69,5
2008,2544,-165.8,57,21,1
2008,2544,-165.8,57,34,2
2008,2544,-165.8,57,43,2
2008,2544,-165.8,57,46,2
2008,2550,-165.2,57,25,1
2008,2550,-165.2,57,38,2
2008,2550,-165.2,57,41,2
2008,2550,-165.2,57,41,2
2008,2556,-164.6,57,25,1
2008,2556,-164.6,57,28,2
2008,2556,-164.6,57,28,2
2008,2556,-164.6,57,34,2
2008,2562,-164,57,23,1
2008,2562,-164,57,27,1
2008,2562,-164,57,27,1
2008,2562,-164,57,33,2
2008,2568,-163.4,57,23,1
2008,2568,-163.4,57,48,3
2008,2568,-163.4,57,53,5
2008,2568,-163.4,57,66,6
2008,2574,-162.8,57,29,2
2008,2574,-162.8,57,29,1
2008,2574,-162.8,57,32,2
2008,2574,-162.8,57,78,6
2008,2586,-161.6,57,31,2
2008,2586,-161.6,57,34,2
2008,2586,-161.6,57,37,2
2008,2586,-161.6,57,39,2
2008,2592,-161,57,18,1
2008,2592,-161,57,33,2
2008,2592,-161,57,47,3
2008,2592,-161,57,74,6
2008,2598,-160.4,57,21,1
2008,2598,-160.4,57,24,2
2008,2598,-160.4,57,30,2
2008,2598,-160.4,57,42,2
2008,2605,-159.7,57,16,1
2008,2605,-159.7,57,23,1
2008,2605,-159.7,57,25,1
2008,2605,-159.7,57,32,2
2008,2958,-173.3,57.3,27,1
2008,2958,-173.3,57.3,27,1
2008,2958,-173.3,57.3,28,1
2008,2958,-173.3,57.3,89,7
2008,2970,-172.1,57.3,21,1
2008,2970,-172.1,57.3,35,2
2008,2970,-172.1,57.3,44,2
2008,2970,-172.1,57.3,46,2
2008,2976,-171.5,57.3,26,1
2008,2976,-171.5,57.3,59,5
2008,2976,-171.5,57.3,70,5
2008,2976,-171.5,57.3,79,5
2008,2989,-170.2,57.3,18,1
2008,2989,-170.2,57.3,21,1
2008,2989,-170.2,57.3,30,1
2008,2989,-170.2,57.3,34,2
2008,2995,-169.6,57.3,22,1
2008,2995,-169.6,57.3,30,2
2008,2995,-169.6,57.3,42,2
2008,2995,-169.6,57.3,46,2
2008,3001,-169,57.3,22,1
2008,3001,-169,57.3,22,1
2008,3001,-169,57.3,26,1
2008,3001,-169,57.3,27,1
2008,3007,-168.4,57.3,24,1
2008,3007,-168.4,57.3,35,2
2008,3007,-168.4,57.3,38,2
2008,3007,-168.4,57.3,39,2
2008,3014,-167.7,57.3,22,1
2008,3014,-167.7,57.3,24,1
2008,3014,-167.7,57.3,92,7
2008,3014,-167.7,57.3,92,7
2008,3020,-167.1,57.3,23,1
2008,3020,-167.1,57.3,48,3
2008,3020,-167.1,57.3,73,7
2008,3020,-167.1,57.3,92,9
2008,3032,-165.9,57.3,20,1
2008,3032,-165.9,57.3,56,3
2008,3032,-165.9,57.3,62,5
2008,3032,-165.9,57.3,103,9
2008,3038,-165.3,57.3,16,1
2008,3038,-165.3,57.3,19,1
2008,3038,-165.3,57.3,19,1
2008,3038,-165.3,57.3,70,5
2008,3045,-164.6,57.3,14,1
2008,3045,-164.6,57.3,32,2
2008,3045,-164.6,57.3,36,2
2008,3045,-164.6,57.3,41,3
2008,3057,-163.4,57.3,20,1
2008,3057,-163.4,57.3,27,1
2008,3057,-163.4,57.3,29,2
2008,3057,-163.4,57.3,53,5
2008,3063,-162.8,57.3,34,2
2008,3063,-162.8,57.3,37,2
2008,3063,-162.8,57.3,39,2
2008,3063,-162.8,57.3,39,2
2008,3076,-161.5,57.3,22,1
2008,3076,-161.5,57.3,38,3
2008,3076,-161.5,57.3,38,3
2008,3076,-161.5,57.3,49,5
2008,3082,-160.9,57.3,19,1
2008,3082,-160.9,57.3,19,1
2008,3082,-160.9,57.3,26,2
2008,3082,-160.9,57.3,37,2
2008,3088,-160.3,57.3,17,1
2008,3088,-160.3,57.3,23,1
2008,3088,-160.3,57.3,27,1
2008,3088,-160.3,57.3,31,2
2008,3094,-159.7,57.3,21,1
2008,3094,-159.7,57.3,29,2
2008,3094,-159.7,57.3,34,2
2008,3094,-159.7,57.3,37,2
2008,3100,-159.1,57.3,29,2
2008,3100,-159.1,57.3,34,2
2008,3100,-159.1,57.3,36,2
2008,3100,-159.1,57.3,62,5
2008,3107,-158.4,57.3,18,1
2008,3107,-158.4,57.3,30,2
2008,3107,-158.4,57.3,62,5
2008,3107,-158.4,57.3,67,5
2008,3128,-172.8,57.4,34,1
2008,3128,-172.8,57.4,36,2
2008,3128,-172.8,57.4,42,2
2008,3128,-172.8,57.4,58,5
2008,3147,-170.9,57.4,42,3
2008,3147,-170.9,57.4,57,3
2008,3147,-170.9,57.4,64,5
2008,3147,-170.9,57.4,78,5
2008,3235,-162.1,57.4,20,1
2008,3235,-162.1,57.4,35,2
2008,3235,-162.1,57.4,37,2
2008,3235,-162.1,57.4,60,5
2008,3466,-172.2,57.6,25,1
2008,3466,-172.2,57.6,39,2
2008,3466,-172.2,57.6,42,2
2008,3466,-172.2,57.6,78,5
2008,3573,-161.5,57.6,25,1
2008,3573,-161.5,57.6,30,2
2008,3573,-161.5,57.6,37,2
2008,3573,-161.5,57.6,52,5
2008,3621,-173.4,57.7,15,1
2008,3621,-173.4,57.7,22,1
2008,3621,-173.4,57.7,30,1
2008,3621,-173.4,57.7,68,5
2008,3627,-172.8,57.7,19,1
2008,3627,-172.8,57.7,26,1
2008,3627,-172.8,57.7,36,2
2008,3627,-172.8,57.7,42,2
2008,3640,-171.5,57.7,18,1
2008,3640,-171.5,57.7,22,1
2008,3640,-171.5,57.7,25,1
2008,3640,-171.5,57.7,31,1
2008,3646,-170.9,57.7,21,1
2008,3646,-170.9,57.7,23,2
2008,3646,-170.9,57.7,32,2
2008,3646,-170.9,57.7,45,2
2008,3652,-170.3,57.7,39,2
2008,3652,-170.3,57.7,42,2
2008,3652,-170.3,57.7,53,3
2008,3652,-170.3,57.7,87,6
2008,3658,-169.7,57.7,23,1
2008,3658,-169.7,57.7,28,1
2008,3658,-169.7,57.7,31,2
2008,3658,-169.7,57.7,36,2
2008,3665,-169,57.7,20,1
2008,3665,-169,57.7,30,1
2008,3665,-169,57.7,38,3
2008,3665,-169,57.7,83,5
2008,3671,-168.4,57.7,37,2
2008,3671,-168.4,57.7,37,2
2008,3671,-168.4,57.7,46,4
2008,3671,-168.4,57.7,77,6
2008,3678,-167.7,57.7,38,2
2008,3678,-167.7,57.7,38,2
2008,3678,-167.7,57.7,46,2
2008,3678,-167.7,57.7,67,4
2008,3684,-167.1,57.7,20,1
2008,3684,-167.1,57.7,21,1
2008,3684,-167.1,57.7,69,5
2008,3684,-167.1,57.7,69,5
2008,3690,-166.5,57.7,34,2
2008,3690,-166.5,57.7,57,4
2008,3690,-166.5,57.7,70,6
2008,3690,-166.5,57.7,73,6
2008,3702,-165.3,57.7,35,2
2008,3702,-165.3,57.7,40,2
2008,3702,-165.3,57.7,66,6
2008,3702,-165.3,57.7,67,5
2008,3709,-164.6,57.7,26,1
2008,3709,-164.6,57.7,30,1
2008,3709,-164.6,57.7,30,1
2008,3709,-164.6,57.7,42,2
2008,3715,-164,57.7,19,1
2008,3715,-164,57.7,20,1
2008,3715,-164,57.7,22,1
2008,3715,-164,57.7,24,1
2008,3721,-163.4,57.7,19,1
2008,3721,-163.4,57.7,23,1
2008,3721,-163.4,57.7,39,2
2008,3721,-163.4,57.7,62,5
2008,3746,-160.9,57.7,11,1
2008,3746,-160.9,57.7,54,4
2008,3746,-160.9,57.7,61,5
2008,3746,-160.9,57.7,63,6
2008,3752,-160.3,57.7,15,1
2008,3752,-160.3,57.7,20,1
2008,3752,-160.3,57.7,34,2
2008,3752,-160.3,57.7,34,2
2008,3759,-159.6,57.7,23,2
2008,3759,-159.6,57.7,29,2
2008,3759,-159.6,57.7,44,3
2008,3759,-159.6,57.7,56,3
2008,3765,-159,57.7,17,1
2008,3765,-159,57.7,17,1
2008,3765,-159,57.7,17,1
2008,3765,-159,57.7,31,2
2008,3771,-158.4,57.7,25,2
2008,3771,-158.4,57.7,27,2
2008,3771,-158.4,57.7,29,2
2008,3771,-158.4,57.7,36,2
2008,4144,-173.5,58,34,2
2008,4144,-173.5,58,35,2
2008,4144,-173.5,58,42,2
2008,4144,-173.5,58,63,5
2008,4151,-172.8,58,25,1
2008,4151,-172.8,58,39,2
2008,4151,-172.8,58,50,3
2008,4151,-172.8,58,75,5
2008,4157,-172.2,58,24,1
2008,4157,-172.2,58,24,1
2008,4157,-172.2,58,41,2
2008,4157,-172.2,58,53,3
2008,4163,-171.6,58,35,2
2008,4163,-171.6,58,37,2
2008,4163,-171.6,58,38,2
2008,4163,-171.6,58,62,5
2008,4169,-171,58,40,2
2008,4169,-171,58,55,5
2008,4169,-171,58,78,8
2008,4169,-171,58,80,6
2008,4176,-170.3,58,38,2
2008,4176,-170.3,58,39,2
2008,4176,-170.3,58,41,2
2008,4176,-170.3,58,41,3
2008,4182,-169.7,58,30,2
2008,4182,-169.7,58,33,2
2008,4182,-169.7,58,42,2
2008,4182,-169.7,58,42,2
2008,4188,-169.1,58,8,1
2008,4188,-169.1,58,27,1
2008,4188,-169.1,58,31,2
2008,4188,-169.1,58,35,2
2008,4195,-168.4,58,21,1
2008,4195,-168.4,58,22,1
2008,4195,-168.4,58,38,3
2008,4195,-168.4,58,38,3
2008,4201,-167.8,58,34,2
2008,4201,-167.8,58,34,2
2008,4201,-167.8,58,66,5
2008,4201,-167.8,58,75,6
2008,4207,-167.2,58,19,1
2008,4207,-167.2,58,24,1
2008,4207,-167.2,58,40,2
2008,4207,-167.2,58,50,5
2008,4214,-166.5,58,23,1
2008,4214,-166.5,58,25,1
2008,4214,-166.5,58,27,2
2008,4214,-166.5,58,37,2
2008,4220,-165.9,58,32,2
2008,4220,-165.9,58,35,2
2008,4220,-165.9,58,42,2
2008,4220,-165.9,58,44,2
2008,4226,-165.3,58,22,1
2008,4226,-165.3,58,30,2
2008,4226,-165.3,58,33,2
2008,4226,-165.3,58,45,3
2008,4233,-164.6,58,23,1
2008,4233,-164.6,58,24,1
2008,4233,-164.6,58,34,2
2008,4233,-164.6,58,34,2
2008,4239,-164,58,23,1
2008,4239,-164,58,38,2
2008,4239,-164,58,54,3
2008,4239,-164,58,77,6
2008,4246,-163.3,58,25,1
2008,4246,-163.3,58,37,2
2008,4246,-163.3,58,56,5
2008,4246,-163.3,58,77,8
2008,4252,-162.7,58,36,2
2008,4252,-162.7,58,38,2
2008,4252,-162.7,58,55,5
2008,4252,-162.7,58,95,8
2008,4258,-162.1,58,20,1
2008,4258,-162.1,58,20,1
